,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
15,244,155,14,3,False,2020-12-30T20:00:00Z,0,0,16,90,0,0,1,0,0,0,0,0,0,0,0,13,12.2,18.2,1.0,3.1,54,3796,130990,10424,6628
16,244,166,16,2,False,2021-01-04T20:00:00Z,1,0,17,90,0,0,0,1,0,0,0,0,0,0,0,15,17.8,1.7,4.0,2.4,54,-164,131745,10359,10523
17,244,184,13,3,True,2021-01-17T16:30:00Z,0,0,19,90,0,0,1,0,0,0,0,0,0,0,0,15,12.0,12.1,7.0,3.1,54,2201,125512,9796,7595
18,244,177,4,0,True,2021-01-21T20:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,2201,125512,9796,7595
19,244,198,17,2,False,2021-01-28T20:00:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,14,12.0,1.5,0.0,1.4,54,-17689,106459,1709,19398
20,244,208,19,2,False,2021-01-31T16:30:00Z,1,3,21,90,0,0,0,1,0,0,0,0,0,0,0,19,16.0,11.8,0.0,2.8,54,-8431,98589,641,9072
21,244,216,3,2,True,2021-02-03T20:15:00Z,0,1,22,90,0,0,0,1,0,0,0,0,0,0,0,25,24.6,13.4,0.0,3.8,54,-1894,97240,1821,3715
22,244,223,12,2,True,2021-02-07T16:30:00Z,1,4,23,90,0,0,0,4,0,0,0,0,0,0,0,12,15.0,2.3,0.0,1.7,54,-3434,94283,1102,4536
23,244,234,9,2,False,2021-02-13T12:30:00Z,3,1,24,90,0,0,0,3,0,0,0,0,0,0,0,16,16.0,26.1,6.0,4.8,54,-3395,91354,1413,4808
24,244,244,7,1,True,2021-02-20T17:30:00Z,0,2,25,29,0,0,0,1,0,0,0,0,0,0,0,9,7.0,1.4,7.0,1.5,54,-2232,89754,1094,3326
25,244,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7712,81942,322,8034
26,244,283,5,0,True,2021-03-04T20:15:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7712,81942,322,8034
27,244,263,8,0,True,2021-03-07T14:00:00Z,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3868,78322,37,3905
28,244,278,20,0,False,2021-03-15T20:00:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2105,76264,40,2145
29,244,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-926,74215,46,972
30,244,303,2,0,True,2021-04-10T14:00:00Z,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-616,73612,26,642
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,245,3,10,0,True,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18419,0,0
1,245,11,5,0,False,2020-09-20T15:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1474,20756,627,2101
2,245,23,1,0,True,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1747,20341,606,2353
3,245,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,90,0,0,0,7,0,0,0,0,0,4,0,14,23.0,0.0,0.0,2.3,45,-1092,20094,528,1620
4,245,41,7,2,False,2020-10-17T11:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,3,0,14,19.2,0.0,0.0,1.9,45,10736,33318,15958,5222
5,245,54,15,0,True,2020-10-24T19:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,17928,56189,22406,4478
6,245,63,19,0,True,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14682,38773,1568,16250
7,245,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4937,34343,774,5711
8,245,83,9,0,True,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1768,33354,1342,3110
9,245,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1409,32145,593,2002
10,245,103,20,0,True,2020-12-06T19:15:00Z,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-271,32884,2236,2507
11,245,112,8,0,False,2020-12-13T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1164,31514,1059,2223
12,245,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-674,31046,631,1305
13,245,132,6,0,False,2020-12-19T12:30:00Z,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-659,30524,620,1279
14,245,144,18,0,True,2020-12-27T16:30:00Z,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-452,30297,924,1376
15,245,155,14,0,False,2020-12-30T20:00:00Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-480,29979,418,898
16,245,166,16,0,False,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-949,29136,300,1249
17,245,184,13,0,True,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-535,27944,620,1155
18,245,177,4,0,True,2021-01-21T20:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-535,27944,620,1155
19,245,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-461,27722,512,973
20,245,208,19,0,False,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-373,27469,242,615
21,245,216,3,0,True,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-235,27328,262,497
22,245,223,12,0,True,2021-02-07T16:30:00Z,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-126,27383,491,617
23,245,234,9,0,False,2021-02-13T12:30:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-363,27188,518,881
24,245,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-200,27130,406,606
25,245,256,15,9,False,2021-02-28T19:15:00Z,0,2,26,90,0,0,1,0,0,0,0,0,0,3,2,32,17.4,0.0,0.0,1.7,42,-32,27326,873,905
26,245,283,5,0,True,2021-03-04T20:15:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-32,27326,873,905
27,245,263,8,0,True,2021-03-07T14:00:00Z,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,1471,29078,2180,709
28,245,278,20,0,False,2021-03-15T20:00:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,158,29341,920,762
29,245,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-80,29179,405,485
30,245,303,2,0,True,2021-04-10T14:00:00Z,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-248,29004,250,498
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,246,3,10,1,True,2020-09-12T16:30:00Z,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,55,0,30541,0,0
1,246,11,5,0,False,2020-09-20T15:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4930,31597,1049,5979
2,246,23,1,0,True,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-10463,21747,495,10958
3,246,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4307,17960,75,4382
4,246,41,7,1,False,2020-10-17T11:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,10,12.6,0.8,17.0,3.0,54,-1846,16381,133,1979
5,246,54,15,0,True,2020-10-24T19:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,6299,23811,9654,3355
6,246,63,19,0,True,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3019,20570,287,3306
7,246,75,12,1,False,2020-11-08T16:30:00Z,1,1,8,90,0,0,0,1,0,0,0,1,0,0,0,12,11.4,0.6,0.0,1.2,54,-1561,19303,403,1964
8,246,83,9,6,True,2020-11-22T19:15:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,28,13.6,11.0,9.0,3.4,54,7036,28520,8323,1287
9,246,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,20852,54042,23281,2429
10,246,103,20,14,True,2020-12-06T19:15:00Z,4,0,11,90,1,0,1,0,0,0,0,0,0,0,2,37,48.4,0.5,33.0,8.2,54,-1133,51351,7737,8870
11,246,112,8,1,False,2020-12-13T16:30:00Z,1,1,12,45,0,0,0,1,0,0,0,0,0,0,0,16,20.8,0.5,0.0,2.1,54,47564,107286,51789,4225
12,246,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-25985,76162,3242,29227
13,246,132,6,9,False,2020-12-19T12:30:00Z,0,7,14,90,0,1,1,0,0,0,0,0,0,0,0,35,21.6,10.4,25.0,5.7,54,-12640,64564,2180,14820
14,246,144,18,7,True,2020-12-27T16:30:00Z,1,1,15,59,0,1,0,0,0,0,0,0,0,0,3,31,33.8,16.0,0.0,5.0,55,133656,207432,138631,4975
15,246,155,14,0,False,2020-12-30T20:00:00Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-34720,167641,15172,49892
16,246,166,16,0,False,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-81669,86340,1703,83372
17,246,184,13,0,True,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-11025,51911,1054,12079
18,246,177,4,1,True,2021-01-21T20:00:00Z,0,1,19,90,0,0,0,1,0,0,0,1,0,0,0,8,8.6,2.0,0.0,1.1,54,-11025,51911,1054,12079
19,246,198,17,1,False,2021-01-28T20:00:00Z,1,3,20,45,0,0,0,0,0,0,0,0,0,0,0,15,8.2,0.6,0.0,0.9,54,-3661,49384,2554,6215
20,246,208,19,0,False,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5050,44471,1080,6130
21,246,216,3,0,True,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4888,39604,87,4975
22,246,223,12,0,True,2021-02-07T16:30:00Z,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3849,35796,52,3901
23,246,234,9,0,False,2021-02-13T12:30:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2346,33497,63,2409
24,246,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1090,32485,43,1133
25,246,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-867,31629,40,907
26,246,283,5,0,True,2021-03-04T20:15:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-867,31629,40,907
27,246,263,8,0,True,2021-03-07T14:00:00Z,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-476,31197,35,511
28,246,278,20,0,False,2021-03-15T20:00:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-384,30829,56,440
29,246,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-168,30479,87,255
30,246,303,2,0,True,2021-04-10T14:00:00Z,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-171,30317,44,215
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,247,3,10,0,True,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,4288,0,0
1,247,11,5,0,False,2020-09-20T15:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-1142,3332,45,1187
2,247,23,1,0,True,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-540,2993,98,638
3,247,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-44,3379,242,286
4,247,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-254,3515,206,460
5,247,54,15,0,True,2020-10-24T19:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-58,3716,182,240
6,247,63,19,4,True,2020-10-31T17:30:00Z,2,1,7,20,0,1,0,0,0,0,0,0,0,0,0,17,19.6,15.7,0.0,3.5,64,-32,3912,187,219
7,247,75,12,1,False,2020-11-08T16:30:00Z,1,1,8,31,0,0,0,0,0,0,0,0,0,0,0,6,2.8,0.9,2.0,0.6,64,187,4344,426,239
8,247,83,9,0,True,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,268,4971,632,364
9,247,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-450,4532,96,546
10,247,103,20,0,True,2020-12-06T19:15:00Z,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-371,4195,19,390
11,247,112,8,0,False,2020-12-13T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-175,4043,30,205
12,247,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-70,3978,13,83
13,247,132,6,0,False,2020-12-19T12:30:00Z,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-56,3927,23,79
14,247,144,18,0,True,2020-12-27T16:30:00Z,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-71,3869,39,110
15,247,155,14,1,False,2020-12-30T20:00:00Z,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,64,11,3908,56,45
16,247,166,16,0,False,2021-01-04T20:00:00Z,1,0,17,33,0,0,0,0,0,0,0,1,0,0,0,1,6.6,26.5,3.0,3.6,64,55,4050,127,72
17,247,184,13,2,True,2021-01-17T16:30:00Z,0,0,19,75,0,0,1,0,0,0,0,1,0,0,0,5,1.4,24.3,9.0,3.5,64,300,4750,455,155
18,247,177,4,2,True,2021-01-21T20:00:00Z,0,1,19,83,0,0,0,1,0,0,0,0,0,0,0,14,11.4,35.5,39.0,8.6,64,300,4750,455,155
19,247,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,126,5100,475,349
20,247,208,19,7,False,2021-01-31T16:30:00Z,1,3,21,68,0,1,1,0,0,0,0,0,0,0,1,28,26.2,41.9,20.0,8.8,64,-137,5039,128,265
21,247,216,3,2,True,2021-02-03T20:15:00Z,0,1,22,63,0,0,0,1,0,0,0,0,0,0,0,9,1.8,26.3,2.0,3.0,64,1241,6467,1484,243
22,247,223,12,1,True,2021-02-07T16:30:00Z,1,4,23,22,0,0,0,3,0,0,0,0,0,0,0,5,2.6,1.9,0.0,0.5,64,-405,6262,487,892
23,247,234,9,1,False,2021-02-13T12:30:00Z,3,1,24,3,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,64,-370,6070,336,706
24,247,244,7,1,True,2021-02-20T17:30:00Z,0,2,25,27,0,0,0,1,0,0,0,0,0,0,0,8,3.0,19.0,2.0,2.4,64,-254,5977,177,431
25,247,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-59,6075,267,326
26,247,283,5,0,True,2021-03-04T20:15:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-59,6075,267,326
27,247,263,8,2,True,2021-03-07T14:00:00Z,0,1,27,90,0,0,0,1,0,0,0,0,0,0,0,9,7.0,48.3,3.0,5.8,64,-119,6073,137,256
28,247,278,20,0,False,2021-03-15T20:00:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-37,6151,146,183
29,247,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-24,6231,94,118
30,247,303,2,1,True,2021-04-10T14:00:00Z,2,1,31,1,0,0,0,0,0,0,0,0,0,0,0,9,6.4,24.3,4.0,3.5,64,-40,6242,89,129
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,248,3,10,0,True,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,3207,0,0
1,248,11,5,0,False,2020-09-20T15:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-709,2877,101,810
2,248,23,1,0,True,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-712,2267,68,780
3,248,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-315,2031,57,372
4,248,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-215,1891,74,289
5,248,54,15,0,True,2020-10-24T19:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-96,1831,56,152
6,248,63,19,0,True,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-57,1808,40,97
7,248,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-49,1778,51,100
8,248,83,9,0,True,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-44,1760,57,101
9,248,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-8,1760,29,37
10,248,103,20,0,True,2020-12-06T19:15:00Z,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-9,1762,41,50
11,248,112,8,0,False,2020-12-13T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-9,1761,37,46
12,248,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,484,2305,566,82
13,248,132,6,4,False,2020-12-19T12:30:00Z,0,7,14,15,0,1,0,0,0,0,0,0,0,0,0,14,18.6,11.3,0.0,3.0,63,192,2586,414,222
14,248,144,18,1,True,2020-12-27T16:30:00Z,1,1,15,7,0,0,0,0,0,0,0,0,0,0,0,5,3.0,11.3,9.0,2.3,63,1009,3821,1341,332
15,248,155,14,0,False,2020-12-30T20:00:00Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,110,4010,498,388
16,248,166,16,1,False,2021-01-04T20:00:00Z,1,0,17,56,0,0,0,1,0,0,0,0,0,0,0,4,1.4,2.3,0.0,0.4,63,-317,3782,299,616
17,248,184,13,0,True,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-21,3763,235,256
18,248,177,4,1,True,2021-01-21T20:00:00Z,0,1,19,56,0,0,0,0,0,0,0,0,0,0,0,-1,3.0,2.8,9.0,1.5,63,-21,3763,235,256
19,248,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-257,3671,156,413
20,248,208,19,1,False,2021-01-31T16:30:00Z,1,3,21,10,0,0,0,1,0,0,0,0,0,0,0,3,0.6,0.6,2.0,0.3,63,-161,3579,59,220
21,248,216,3,1,True,2021-02-03T20:15:00Z,0,1,22,26,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.4,10.0,1.4,63,-57,3593,114,171
22,248,223,12,0,True,2021-02-07T16:30:00Z,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-56,3646,112,168
23,248,234,9,1,False,2021-02-13T12:30:00Z,3,1,24,15,0,0,0,3,0,0,0,0,0,0,0,3,1.0,1.3,0.0,0.2,63,-94,3659,115,209
24,248,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-82,3684,68,150
25,248,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-30,3747,117,147
26,248,283,5,1,True,2021-03-04T20:15:00Z,0,1,26,28,0,0,0,0,0,0,0,0,0,0,0,2,5.6,1.4,0.0,0.7,63,-30,3747,117,147
27,248,263,8,0,True,2021-03-07T14:00:00Z,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-27,3811,101,128
28,248,278,20,1,False,2021-03-15T20:00:00Z,0,1,28,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.4,4.0,0.4,63,-59,3823,69,128
29,248,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-6,3973,54,60
30,248,303,2,0,True,2021-04-10T14:00:00Z,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-7,4003,52,59
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,249,3,10,1,True,2020-09-12T16:30:00Z,4,3,1,90,0,0,0,3,0,0,0,1,0,0,0,10,5.8,7.2,38.0,5.1,95,0,248434,0,0
1,249,11,5,5,False,2020-09-20T15:30:00Z,0,2,2,85,0,1,1,0,0,0,0,0,0,0,0,21,23.4,35.3,48.0,10.7,94,-59165,222969,10158,69323
2,249,23,1,2,True,2020-09-28T19:00:00Z,3,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,9.0,24.4,22.0,5.5,94,-28847,210870,13596,42443
3,249,30,2,5,False,2020-10-04T18:15:00Z,7,2,4,67,0,1,0,6,0,0,0,0,0,0,0,20,26.6,22.3,42.0,9.1,94,-16123,204773,18066,34189
4,249,41,7,2,False,2020-10-17T11:30:00Z,2,2,5,77,0,0,0,1,0,0,0,0,0,0,0,8,5.2,28.8,28.0,6.2,93,-15457,199223,14846,30303
5,249,54,15,9,True,2020-10-24T19:00:00Z,2,1,6,82,1,0,0,1,0,0,0,0,0,0,3,37,36.0,5.6,61.0,10.3,93,-13487,190454,11983,25470
6,249,63,19,2,True,2020-10-31T17:30:00Z,2,1,7,69,0,0,0,1,0,0,0,0,0,0,0,6,1.0,4.3,8.0,1.3,93,-3241,191798,9152,12393
7,249,75,12,1,False,2020-11-08T16:30:00Z,1,1,8,58,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.3,18.0,1.9,92,-19985,173034,3062,23047
8,249,83,9,6,True,2020-11-22T19:15:00Z,3,0,9,90,1,0,1,0,0,0,0,0,0,0,0,23,40.8,14.6,110.0,16.5,92,-10384,166537,4910,15294
